geo_accession,hsa-miR-1307-3p,hsa-miR-4783-3p,hsa-miR-8073,hsa-miR-4532,hsa-miR-6787-5p,hsa-miR-6861-5p,hsa-miR-1233-5p,hsa-miR-4675,hsa-miR-92a-2-5p,hsa-miR-6756-5p,hsa-miR-1228-5p,hsa-miR-6766-5p,hsa-miR-4758-5p,hsa-miR-6802-5p,hsa-miR-6769a-5p,hsa-miR-4419b,hsa-miR-6784-5p,hsa-miR-4428,hsa-miR-342-5p,hsa-miR-885-3p,hsa-miR-8059,hsa-miR-1238-5p,hsa-miR-3156-5p,hsa-miR-4727-3p,hsa-miR-663a,hsa-miR-320a,hsa-miR-191-5p,hsa-miR-4646-5p,hsa-miR-1246,hsa-miR-4299,hsa-miR-4515,hsa-miR-197-5p,hsa-miR-6073,hsa-miR-4730,hsa-miR-6717-5p,hsa-miR-614,hsa-miR-6816-5p,hsa-miR-6858-5p,hsa-miR-211-3p,hsa-miR-6131,hsa-miR-6887-5p,hsa-miR-3682-3p,hsa-miR-6839-5p,hsa-miR-23b-3p,hsa-miR-642b-3p,hsa-miR-320b,hsa-miR-130a-3p,hsa-miR-103a-3p,hsa-miR-107,hsa-miR-6822-5p,hsa-miR-654-5p,hsa-miR-4498,hsa-miR-4514,hsa-miR-4734,hsa-miR-4261,hsa-miR-17-3p,hsa-miR-6729-5p,hsa-miR-4317,hsa-miR-3652,hsa-miR-4732-5p,hsa-miR-146a-5p,hsa-miR-6757-5p,hsa-miR-320e,hsa-miR-4489,hsa-miR-7847-3p,hsa-miR-3934-5p,hsa-miR-4700-5p,hsa-miR-4298,hsa-miR-23a-3p,hsa-miR-8060,hsa-miR-6742-5p,hsa-miR-483-5p,hsa-miR-15b-5p,hsa-miR-3137,hsa-miR-3151-5p,hsa-miR-4538,hsa-miR-320d,hsa-miR-6748-5p,hsa-miR-3617-5p,hsa-miR-6760-5p,hsa-miR-1343-3p,hsa-miR-4652-5p,hsa-miR-3605-5p,hsa-miR-25-3p,hsa-miR-4436b-3p,hsa-miR-320c,hsa-miR-4300,hsa-miR-140-3p,hsa-miR-4259,hsa-miR-221-3p,hsa-miR-423-3p,hsa-miR-185-5p,hsa-miR-15a-5p,hsa-miR-505-5p,hsa-miR-6728-5p,hsa-miR-222-3p,hsa-miR-4690-5p,hsa-miR-22-3p,hsa-miR-1247-3p,hsa-miR-126-3p,breast cancer
1877348,9.651388,9.010688,7.463317,13.62411,8.786925,8.227667,13.12269,8.706952,7.400752,8.795077,11.17995,6.688858,9.504261,9.063418,7.786915,6.954628,11.58986,6.529368,7.108275,7.013509,10.74056,7.554426,5.997906,5.651307,12.40024,7.884836,6.730232,6.400217,7.486682,6.151541,6.83603,8.604968,7.353766,7.663927,6.908791,10.2845,10.62188,9.482549,8.147684,12.51049,6.916431,4.295997,6.061642,3.896915,11.3507,7.402202,4.311883,4.674321,4.377931,6.068988,5.116957,6.309132,3.752987,13.92907,4.76761,5.743907,12.04576,3.752987,6.463113,6.333529,4.266868,8.617613,6.211492,4.686191,7.259095,4.798873,3.752987,7.163077,4.872126,3.752987,5.676876,6.757405,3.752987,3.752987,5.70511,3.752987,6.703883,5.231203,4.483717,3.752987,6.912882,5.197824,5.045133,4.407287,3.752987,6.849134,3.752987,5.607015,5.625882,3.951777,4.408623,5.85952,3.752987,3.752987,3.752987,3.752987,7.25109,6.343796,7.136415,3.893739,1
1877350,9.436612,8.740756,7.584538,14.51525,9.075291,8.164927,12.33798,8.624423,6.911648,8.988159,11.10952,5.426322,9.567807,8.851062,7.528636,6.499498,11.72693,6.849524,6.116343,7.113975,9.920619,5.289677,4.549213,6.64412,11.7935,6.126475,5.684543,5.878782,8.245046,4.549213,4.549213,8.19588,4.549213,7.637683,7.14039,9.65113,10.26603,8.787405,6.954707,11.77314,6.966534,4.549213,5.549898,4.549213,9.769255,4.948728,4.756106,6.876898,6.189042,4.549213,4.549213,4.549213,4.549213,14.07512,4.549213,6.015941,12.14491,4.549213,6.353509,6.709872,4.795805,7.787704,4.549213,4.549213,7.035421,4.964467,8.637748,6.351993,4.700802,5.514569,5.181448,6.139132,4.549213,6.603817,5.494098,4.549213,6.146628,4.549213,4.549213,4.549213,6.719929,5.259805,4.549213,4.549213,5.437485,4.549213,4.549213,4.549213,6.788815,6.189329,4.669768,4.549213,4.549213,4.549213,4.549213,7.384874,7.045776,4.549213,6.834435,4.549213,1
1877351,9.982616,9.366334,7.452009,14.24503,9.294387,8.263493,12.62019,9.266561,6.687962,9.123813,10.96232,7.086533,9.802764,9.254376,8.368618,6.84012,11.69313,7.519931,7.427503,7.500992,11.50668,7.629801,5.855742,6.255675,11.75176,6.275006,6.289223,7.256454,7.353893,4.772485,6.288841,8.23925,6.081038,7.543313,7.63349,11.1487,10.26531,9.108154,7.645045,11.16492,6.958813,4.912501,6.992693,4.834876,10.17044,5.658642,3.483806,3.483806,4.41256,5.120576,3.483806,4.794156,3.483806,14.24191,3.483806,5.568811,11.81567,3.483806,6.026024,6.708317,5.015574,8.326838,3.483806,6.274594,7.203349,5.212577,4.613672,6.784804,5.548962,4.060224,5.923492,6.581563,3.483806,4.041566,5.973162,4.726263,4.429318,6.077458,4.872114,5.29008,7.116146,3.654622,4.783027,3.483806,5.36934,4.670447,3.483806,3.483806,6.850843,4.777766,3.483806,4.002267,3.61473,3.483806,3.483806,3.483806,7.44694,5.821093,7.136621,3.483806,1
1877353,9.075609,8.916094,7.477381,13.31177,9.492439,8.075627,13.67528,8.951528,7.192754,8.947824,10.91326,6.632036,9.318122,9.30981,7.994416,7.806074,11.42347,6.574823,6.753126,6.970036,10.92278,8.434686,7.319467,6.383552,11.91937,7.156602,7.451871,6.446797,9.81746,6.303241,4.647646,9.095716,7.052824,7.439895,8.359429,10.57625,10.09371,9.080951,7.788413,13.06739,7.745522,6.179095,6.95731,7.657965,10.44225,7.286488,6.273357,6.560471,4.647646,5.433572,4.770308,6.160327,4.647646,13.33026,4.647646,4.647646,11.61733,4.647646,6.544707,8.038695,4.647646,9.230971,6.693601,6.159968,7.605136,6.558342,6.531837,7.235227,6.691207,6.539063,6.113142,6.381199,6.902257,4.647646,5.947244,4.647646,5.702694,6.219578,4.647646,6.252953,7.680836,5.550065,4.647646,4.647646,4.647646,6.697077,4.647646,5.60407,6.564834,6.25781,4.647646,5.567239,4.647646,5.14213,4.647646,5.902434,7.337336,6.62703,7.125479,4.647646,1
1877354,9.605634,9.122577,8.081084,13.54271,9.319539,8.366024,13.40645,8.698218,6.724612,8.795853,11.02361,7.953858,9.837161,9.074137,8.26178,8.75616,11.28527,6.556477,7.516686,7.467731,10.89938,7.771047,6.316782,6.919955,12.07594,7.081769,5.92029,7.885483,6.190217,5.091592,4.173022,9.064175,6.447578,6.66439,8.233452,10.50211,10.28521,9.229647,8.328623,10.46726,8.202423,3.720596,6.509256,3.974493,10.53525,7.128366,3.887262,3.720596,4.938351,6.75687,6.034498,7.211008,3.720596,14.04447,3.720596,5.692946,11.75497,6.874411,7.972869,7.513816,3.720596,9.723096,5.838002,3.720596,7.399914,7.394698,3.720596,6.650132,3.720596,3.720596,6.345068,7.297823,3.720596,6.207096,4.846623,5.024872,5.875429,6.815675,6.353004,5.187986,8.489485,6.241548,5.524797,5.008919,6.729581,6.613665,4.022677,3.720596,3.720596,3.720596,6.608938,3.720596,3.720596,6.423582,3.720596,6.457705,6.955978,3.720596,7.679927,3.720596,1
1877355,9.307475,8.261081,6.568683,13.36415,9.03077,8.437262,13.26558,8.50936,6.621746,8.609911,10.93205,6.567102,9.610795,9.059326,7.523569,6.204581,11.65786,5.876139,7.229092,5.876139,11.1166,7.133893,5.876139,5.876139,11.80828,5.876139,6.626961,6.974066,7.969304,5.876139,5.876139,8.878405,5.876139,6.586759,6.869567,10.72514,10.27292,9.218163,6.852584,11.86622,7.334147,5.876139,5.876139,5.876139,10.27989,6.224812,5.876139,7.643385,5.876139,5.876139,5.876139,5.876139,5.876139,13.57817,5.876139,5.876139,11.96849,5.876139,6.886307,7.719071,5.876139,8.713723,5.876139,5.876139,6.335518,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,5.985683,5.876139,5.876139,5.876139,5.876139,5.876139,5.876139,7.092049,5.876139,5.876139,5.876139,5.876139,6.490875,5.876139,6.445058,5.876139,1
1877356,9.67581,8.44531,7.403212,13.93368,9.254827,8.281391,13.42454,8.398164,7.188757,8.742273,10.93889,6.888655,9.732357,8.973442,7.987844,7.259436,11.49774,6.888655,6.888655,6.888655,11.35465,7.841426,6.888655,6.888655,12.58279,6.888655,8.282388,6.888655,6.888655,6.888655,6.888655,8.890499,7.747634,7.418627,7.632187,10.9179,10.42498,9.349077,8.170825,12.95948,7.028773,6.888655,6.888655,6.888655,11.28942,6.888655,6.888655,7.472175,6.888655,6.888655,6.888655,6.888655,6.888655,14.0428,6.888655,6.888655,11.86545,6.888655,6.888655,7.505412,6.888655,8.814141,6.888655,6.888655,7.318251,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,8.222182,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,6.888655,7.027354,6.888655,6.888655,6.888655,6.888655,7.463158,6.888655,6.888655,6.888655,1
1877357,8.987412,8.682463,6.737664,14.53398,9.221977,7.539036,12.17071,8.699646,7.653817,8.680627,10.80783,5.865836,9.05426,8.31987,6.083174,6.406565,11.59211,5.865836,5.865836,5.865836,9.748638,6.906578,6.463864,5.865836,11.98721,6.741598,6.688086,5.865836,10.03247,5.865836,5.865836,8.020411,5.865836,8.143918,6.673431,9.492435,9.878609,8.233653,7.250081,13.11383,6.472933,5.865836,6.020981,8.406068,9.620915,5.865836,5.865836,5.865836,5.978783,5.865836,5.865836,5.865836,5.865836,13.71481,5.865836,5.865836,12.15321,5.865836,5.865836,7.806589,6.567545,7.476587,5.865836,6.198566,6.795762,5.865836,5.865836,6.106684,8.305635,5.865836,5.865836,5.865836,6.665987,5.865836,5.865836,5.865836,5.865836,5.865836,5.865836,6.960133,5.997591,6.028738,5.865836,5.865836,5.865836,5.865836,5.865836,5.865836,5.865836,6.39698,5.865836,5.865836,5.865836,5.865836,5.865836,5.865836,6.31062,7.796001,6.075317,7.202607,1
1877358,9.826185,9.417811,7.9585,14.55388,9.870881,8.645568,12.57435,9.438022,7.017386,8.984976,10.80281,7.710622,9.736305,9.366258,8.67276,7.579878,11.48071,7.688061,8.153966,6.653306,12.01983,7.324921,6.543728,8.677864,12.01792,7.267128,7.222579,7.732203,9.370364,5.873263,7.035689,8.291966,7.860115,7.908547,8.534599,12.04517,10.24088,8.7362,8.078488,13.52382,7.565989,5.701612,7.621729,8.413956,10.43222,7.244008,4.873532,5.635374,5.916998,5.585776,5.941721,5.51627,4.991753,14.52484,5.037957,6.543019,12.17121,4.688643,6.677213,7.501812,4.323622,8.642031,5.873263,5.787253,7.268682,6.865287,4.9597,7.000921,8.372523,5.404788,5.350037,7.218163,4.323622,4.896878,5.391487,5.17172,5.970109,6.093296,5.501116,5.356609,7.874826,7.399634,6.132502,4.631553,5.625319,7.123606,6.991864,6.38916,6.333504,4.323622,6.991615,5.793344,4.323622,4.921008,4.323622,4.453274,7.619536,7.83582,7.769528,4.323622,1
1877359,9.968686,8.918555,7.79213,14.50952,9.387198,8.098849,12.1661,8.927369,6.675515,8.860857,10.90925,7.181685,9.400966,9.097304,8.045839,7.071586,11.39676,7.14805,7.791828,6.729525,11.36847,6.382453,5.793414,6.467087,12.12489,6.663965,6.317885,6.820292,9.097231,6.326715,6.027798,7.517189,4.510657,7.803513,8.136457,11.40661,10.21206,8.905257,7.931535,12.09109,7.377062,5.459664,7.433213,6.829003,10.26477,5.543272,5.137897,4.221142,5.80677,5.717678,5.391626,5.50155,4.221142,14.4754,5.594003,5.72611,12.44615,5.022277,6.394804,6.482945,4.680799,7.992641,5.149318,6.201338,7.208062,5.507524,5.586936,8.464397,6.592891,4.221142,5.874416,6.723807,5.293028,4.221142,7.393183,5.399714,4.756758,5.676137,5.423201,5.351533,7.228657,5.99814,4.221142,5.049595,4.221142,4.86053,4.221142,5.188328,6.230539,5.138415,4.568178,4.488183,6.206139,4.452748,4.221142,5.691114,6.847336,6.831055,7.542679,4.221142,1
1877360,9.386107,8.568254,7.782879,13.63145,9.524982,8.143682,12.39573,8.424221,6.253513,8.699758,10.85731,7.482975,9.513646,9.451994,8.780643,7.126047,11.33796,7.24807,8.387016,6.613399,11.90165,7.060613,5.309945,7.471585,12.25463,7.299695,5.598507,7.05875,8.505283,6.260474,6.966459,8.270696,6.301681,7.635081,8.572049,11.82641,10.36528,8.93464,7.621902,12.21785,7.848854,6.488364,7.707821,5.904428,10.21563,6.193299,5.52942,5.111029,5.611163,5.886536,5.736156,5.909783,5.111029,14.05201,5.111029,6.325813,12.01844,5.111029,6.71794,6.763192,5.111029,8.33077,5.111029,6.058565,7.408125,5.426208,5.776759,7.157002,5.227299,6.121777,5.849908,7.35997,5.401646,5.111029,5.998067,5.111029,6.30865,6.227026,5.780269,5.938366,6.766743,6.291521,5.111029,5.111029,5.111029,6.438944,5.111029,5.111029,6.105194,5.569615,5.870307,5.111029,5.111029,5.111029,5.111029,5.511415,7.104652,6.421691,7.582152,5.111029,1
1877361,8.653163,8.375961,7.097646,14.08367,9.364186,7.904623,11.70819,8.607533,6.312561,8.917157,10.94506,7.477873,9.256929,9.087035,8.430654,6.556425,11.37619,7.280584,8.31994,6.411347,11.87292,6.928505,5.124453,7.142464,12.06576,6.685741,4.609375,6.677788,7.481718,6.113371,6.548724,7.967612,5.519989,7.81488,8.22968,11.77075,10.43792,8.797035,7.436664,11.65443,7.612834,5.419957,7.18579,5.31583,9.779723,5.587468,3.639127,3.639127,4.451225,4.04495,5.688561,5.512948,4.741451,13.67155,5.449892,5.922738,12.32386,3.750509,6.363039,5.197319,3.899435,7.837023,3.639127,5.957904,7.433358,5.030349,3.639127,7.22906,3.639127,3.639127,5.488348,7.185911,3.639127,3.639127,6.520082,3.639127,5.970273,5.609477,5.378014,5.030646,7.375956,7.356299,5.393297,3.639127,3.639127,4.991429,3.639127,4.478426,5.908072,3.639127,3.639127,3.639127,3.639127,5.312238,4.818367,3.639127,7.108798,4.950746,7.828847,4.571446,1
1877362,9.077362,8.848142,8.088391,14.08577,10.10278,8.763637,12.20228,8.89962,8.02645,9.013348,10.84026,7.831625,9.304924,9.467743,8.411273,7.425848,11.55237,7.282781,8.269355,6.713082,11.89091,7.323265,6.749738,7.99764,12.5612,7.319662,6.799966,6.380824,10.42144,7.065603,7.354228,8.168266,6.621518,8.447143,8.934731,11.80973,10.30897,9.019382,8.232955,12.70826,7.907035,6.548779,7.399829,8.63324,10.42835,6.098122,5.859137,7.219635,7.099864,7.20587,6.330049,6.520891,5.532353,13.61699,5.737103,6.605269,12.32125,6.04759,7.214227,7.837733,5.076961,8.495841,5.670446,6.032669,7.824553,6.693314,5.806147,7.250236,8.394189,6.510026,5.367028,7.367393,5.980824,5.680685,5.523706,5.13773,6.621709,6.98656,6.010373,5.750133,7.735826,6.68788,5.685112,5.662859,5.002092,5.454081,4.843155,5.38342,7.073538,5.18791,4.843155,6.142066,4.843155,5.270368,5.128833,5.666667,7.599034,7.314837,7.83513,5.264001,1
1877363,9.581066,8.755202,7.338135,14.03295,9.157282,8.169441,12.00754,8.625387,7.21779,8.879008,10.99204,6.913744,9.463005,8.940687,7.728788,6.738528,11.65308,6.683636,7.4439,6.694525,11.40148,6.626472,5.793032,7.048313,11.86389,6.904624,5.135697,7.079257,7.699469,5.811927,6.711495,7.739667,5.823278,8.06835,7.90239,11.34685,10.3724,8.595818,7.570087,11.96869,7.019464,5.312156,7.158525,6.303551,9.842085,6.408541,4.802743,4.373324,5.162571,5.845153,5.179568,5.511064,4.373324,14.15209,4.373324,5.990504,12.43935,4.373324,6.250403,5.430275,4.373324,7.786723,4.700715,4.373324,7.264603,4.946311,5.144982,7.009382,6.095043,4.373324,4.87561,6.779683,5.396021,5.147053,5.335726,4.373324,4.951235,5.790712,4.373324,4.373324,6.782611,5.34935,4.373324,4.373324,4.373324,4.708828,4.373324,4.918565,5.686994,4.373324,5.243321,4.373324,4.373324,4.373324,4.373324,5.76265,7.32937,6.002477,7.457404,4.373324,1
1877364,9.634843,8.661911,8.239781,13.98428,9.728659,8.940022,12.21383,8.830094,6.759975,8.948721,10.93248,7.862249,9.577157,9.202862,8.740188,7.646711,11.13399,7.259934,8.591958,6.77476,12.35679,7.174614,6.470249,6.880539,12.44883,6.533615,6.063751,7.429284,9.600465,6.403728,7.681925,8.318966,6.130785,7.073268,8.717935,12.45379,10.32645,8.789159,7.949788,13.06921,7.277523,5.424384,8.11906,8.026375,9.998616,6.232324,5.789373,5.5905,7.201534,5.93215,5.871301,5.61895,3.901089,14.47167,3.901089,6.011295,12.02006,4.676789,6.887434,7.183398,3.901089,8.134858,5.022309,6.257566,7.497993,6.522708,4.654324,7.340858,7.535961,5.915306,5.233057,7.720812,5.545376,3.901089,6.179206,4.447605,3.901089,6.455855,5.156456,5.393164,7.413014,6.677943,4.689931,4.743443,4.503724,4.42025,3.901089,5.406593,5.373618,3.901089,6.447403,3.901089,3.901089,4.049983,3.901089,3.901089,7.316811,6.782869,7.604096,3.901089,1
1877365,8.653294,8.285478,6.63906,13.61585,8.636891,7.729522,12.24693,8.61496,7.695242,8.805243,11.1236,6.26559,9.222816,8.851019,7.688986,6.597119,11.72159,6.558748,7.241625,6.518825,10.94004,6.981888,5.066073,6.159414,12.52721,6.636765,5.541648,5.757795,6.201572,5.772135,6.297067,7.855499,5.932861,8.004441,7.28677,10.77163,10.61264,9.014556,7.748152,11.27817,7.084169,4.547542,6.702554,4.359062,10.19363,6.705391,4.321153,3.396931,3.138986,3.138986,5.032554,5.813336,3.138986,13.4805,3.138986,4.986742,12.3802,3.138986,6.157259,5.320513,3.138986,7.939074,5.573993,5.551874,7.079162,5.005232,3.551444,6.902451,3.138986,3.357839,5.358256,6.838848,4.09797,3.302585,5.824106,3.138986,5.975316,5.565279,3.981086,4.220257,6.657245,5.249328,3.766258,3.138986,3.138986,5.901391,3.587301,4.392876,5.397023,3.971307,3.138986,4.088338,4.062819,3.138986,3.843109,4.215441,7.397099,4.613407,7.28314,3.861929,1
1877366,9.818975,8.977047,7.735182,14.03203,9.552564,8.042736,12.75584,8.614317,6.759992,8.63693,10.81654,6.74238,9.57529,9.191254,8.370539,7.235607,11.2733,7.648053,7.939703,7.031972,11.74298,7.546025,6.443171,7.879361,12.30302,6.683958,7.279272,7.192836,8.830999,6.741965,7.102652,8.302608,7.097511,6.99839,8.350682,11.60382,10.4393,9.06144,8.008461,12.64379,7.079195,6.506152,7.357464,7.864397,10.43019,6.533317,6.142491,5.974138,5.645434,6.424296,4.852211,5.801031,4.71621,14.3181,4.336555,6.322993,11.89308,5.056204,6.691876,7.080519,4.336555,8.440568,5.599324,5.964636,7.142057,6.379186,4.636861,6.961868,7.624442,4.749332,5.649376,7.404175,5.447391,4.457845,5.456449,5.594296,5.582821,5.410025,4.657955,5.207642,7.51369,6.845503,4.741964,4.961699,4.336555,5.857638,4.726183,5.91467,6.375188,5.300143,5.204028,4.656192,5.718847,4.712823,5.17813,5.504367,7.146432,6.670378,7.400385,4.811969,1
1877367,9.623253,8.900365,7.694869,14.55355,9.507824,7.990516,12.25302,8.810272,7.863225,8.818002,10.96886,6.551611,9.67493,9.087196,7.813843,6.675428,11.55092,7.124581,7.231532,7.170825,11.0385,7.508092,6.05655,6.354548,11.72303,5.956204,6.317634,6.151247,8.923204,5.413017,6.289462,8.039966,6.658527,7.932467,7.886787,10.9925,10.27133,8.749104,7.357861,12.09126,6.777662,6.191926,7.251155,7.523799,9.679845,5.622523,4.39282,5.84691,5.481075,5.320151,5.075181,5.948413,4.923041,14.05867,4.39282,5.932749,11.94244,4.676701,6.094749,6.706938,4.39282,7.993109,5.588572,6.420741,7.180164,5.028738,5.916225,6.87046,6.666078,6.065318,5.525368,6.280332,5.894234,4.39282,5.451777,4.945121,5.411133,5.644356,4.39282,5.24773,7.197113,4.964968,4.39282,4.39282,4.39282,5.503161,5.120772,4.938179,6.721066,4.495879,4.39282,4.39282,4.887951,4.39282,4.39282,4.688249,7.404116,6.048556,7.192667,4.39282,1
1877369,9.328742,8.033982,6.78226,14.38412,8.606425,7.900252,11.85075,8.36951,7.44703,8.768393,10.91253,5.65136,9.190822,8.467558,7.120286,6.206549,12.32301,5.918211,6.085058,6.263808,10.00098,6.193102,4.613666,4.556459,11.59982,5.388437,4.934291,5.016678,7.268108,4.093235,5.062117,7.364314,5.724895,9.487937,6.748854,9.797978,10.53819,8.399026,6.930851,10.99071,6.520733,4.17662,5.94525,4.932642,9.149641,4.347542,2.815802,2.815802,2.815802,4.473451,2.815802,5.176085,2.815802,13.95543,2.815802,3.334089,12.63116,2.815802,5.415184,5.409338,2.815802,7.274817,4.13393,4.668778,6.978237,3.97245,2.815802,6.252008,4.279593,3.969983,6.28485,5.612779,2.815802,2.815802,5.25519,2.815802,2.815802,4.651599,2.815802,4.61295,6.252228,2.815802,3.518088,2.815802,2.815802,4.289967,3.933276,2.815802,4.662306,2.815802,2.815802,2.815802,2.815802,2.815802,3.174904,2.815802,6.647975,3.466518,6.352969,2.815802,1
1877370,9.600729,9.15509,7.41048,14.16098,9.285386,8.198143,12.65126,8.974421,7.22674,8.823529,10.68081,7.276227,9.644083,9.158728,8.277271,7.151141,11.52006,7.178345,7.491682,7.193685,11.22035,7.22383,5.594691,7.264092,11.75781,6.509326,5.653917,6.9076,7.418314,5.453908,6.704288,8.515199,6.198888,7.606068,7.883351,10.99551,10.41218,8.950066,7.225433,11.22784,7.173889,5.860074,7.183332,5.710217,9.758264,5.606684,4.914107,4.953891,5.576936,5.881642,5.712625,5.774928,3.844653,14.32518,3.844653,6.221609,11.88839,4.998487,6.748594,6.367163,3.844653,8.47646,5.385408,5.688147,6.996197,6.154479,4.768208,7.166842,5.395608,4.324508,5.871737,6.672771,4.590766,4.561589,6.272352,4.499306,5.213244,5.874994,5.003003,5.190073,7.153295,6.416856,5.5185,4.46307,3.844653,5.36041,4.264504,3.844653,5.679071,5.235356,5.174389,4.933125,3.844653,3.844653,4.525019,4.884759,7.345679,5.727726,7.149017,3.844653,1
1877372,8.809359,8.156606,7.280535,12.80136,9.358451,7.983715,12.69999,8.410716,7.259784,8.707042,10.93319,7.490856,9.506838,9.160692,8.508981,7.17335,11.44044,7.401455,8.349282,5.956144,11.82642,7.758831,6.78651,7.201858,12.57914,7.585985,4.231968,6.517147,7.495133,6.283494,8.090613,8.378689,5.41535,7.560113,8.516967,11.85057,10.38937,8.855396,8.081723,12.00171,7.242562,6.214049,8.050911,6.542632,10.3272,6.800716,5.614914,5.696147,5.639441,5.519807,5.864903,5.713909,4.293737,13.32106,5.088905,6.288152,12.03116,4.462663,6.741504,6.212297,5.407206,8.541828,6.663199,6.137037,7.481779,4.367312,5.570057,6.88312,5.659961,6.278038,3.908661,7.783482,3.908661,3.908661,5.671896,3.908661,6.451685,6.475327,4.791636,6.049424,7.395811,6.61755,5.848014,3.908661,3.908661,6.367367,5.00322,5.175771,6.592377,5.249549,4.604671,5.6543,4.838994,3.908661,5.246363,5.22267,7.536991,6.001576,7.564192,4.686287,1
1877373,8.970949,8.525795,7.056892,13.68675,8.931222,8.134486,12.73902,8.887387,7.381585,8.879087,11.05182,6.331921,9.259302,9.212288,7.453245,6.949779,11.47878,6.47072,7.769141,6.660356,10.50616,7.448154,6.192758,6.33078,12.56915,7.122066,6.269419,4.727607,5.702603,6.236583,7.12474,8.62759,6.171857,8.095985,7.861369,11.01838,10.44571,9.166861,7.904282,10.79602,7.275672,4.93258,7.73177,5.130888,10.62184,6.548533,3.930465,3.930465,3.930465,3.930465,4.937483,5.939134,4.24596,13.75749,4.400217,8.637986,12.22781,3.930465,6.776057,5.552368,3.930465,8.302727,6.047182,5.882039,7.239272,3.930465,4.960183,6.926457,3.930465,5.06046,5.586555,7.292292,4.400063,3.930465,5.219977,4.710042,5.610353,5.912745,3.930465,5.777237,6.993465,5.150983,3.930465,3.930465,5.241811,6.324173,4.943552,4.555359,5.582341,5.129171,3.930465,4.622352,4.337541,5.172121,4.238873,3.930465,7.214019,3.930465,7.2887,3.930465,1
1877374,8.758477,8.538671,6.54958,14.20817,9.424088,7.204443,13.03889,8.240627,6.54958,9.134922,10.88139,6.54958,8.758794,9.549211,7.323668,6.54958,11.22403,6.54958,8.729994,6.54958,11.47877,9.427794,9.054102,6.54958,12.56817,6.778351,7.342778,6.54958,8.514285,6.54958,7.125155,7.9778,6.54958,8.05851,8.426114,11.12311,9.923296,8.820763,7.247395,12.44311,6.750638,6.54958,9.537391,9.16561,10.40192,6.54958,6.54958,6.903238,6.54958,6.54958,6.54958,6.54958,6.54958,13.92192,6.54958,6.54958,11.83083,6.54958,6.54958,6.54958,6.54958,8.309045,9.378821,9.094029,6.679845,6.54958,9.467963,6.686265,6.833337,6.54958,6.54958,8.406002,9.13455,6.54958,6.54958,6.54958,6.54958,6.54958,6.54958,6.54958,6.972343,6.54958,6.54958,6.54958,6.54958,6.54958,6.54958,6.54958,7.386792,6.54958,6.54958,6.939749,6.54958,6.54958,6.54958,6.54958,6.54958,7.934081,7.610016,6.54958,1
1877375,9.25637,8.604147,7.941884,14.22091,9.728341,8.400375,11.98417,8.727807,7.831121,9.000051,11.02617,7.22582,9.303608,9.027968,7.853291,7.000266,11.3369,7.437572,7.493392,6.749556,10.86412,6.410339,8.234974,4.886261,11.59588,6.606785,6.75748,7.067571,9.398836,6.265339,6.819935,8.300181,5.373012,5.89572,8.692875,10.70464,10.09302,8.808869,7.029826,12.17101,7.390833,5.14755,5.852466,7.477565,9.335781,5.170147,4.352584,6.313408,6.841918,7.678006,7.461317,6.090122,5.505963,13.98172,4.352584,4.352584,11.96787,4.352584,6.862809,7.973536,4.352584,7.954007,7.809769,4.352584,7.520199,5.774923,4.352584,8.0714,7.706374,4.352584,6.136647,6.38274,5.729377,4.352584,7.020743,6.002936,4.66936,4.352584,4.352584,5.549961,7.174541,5.985664,5.333351,5.194454,6.254615,4.352584,7.364266,5.26585,8.051564,4.352584,7.030767,4.352584,6.848455,4.352584,4.712251,4.505925,6.705091,7.454466,6.912642,4.352584,1
1877376,9.632519,8.874088,7.245329,14.4477,8.701543,7.804726,12.46567,8.949263,7.158458,8.406184,10.78583,5.252979,9.635925,9.024137,7.140774,6.538808,11.5271,5.377253,6.556812,5.57286,10.77485,5.686302,4.872989,5.404873,12.02779,5.83113,6.627079,4.872989,7.680345,4.872989,4.872989,8.359145,4.872989,7.465725,7.468623,10.64507,10.28656,8.525006,7.162746,12.12991,6.420936,4.872989,4.872989,4.872989,9.695014,6.434016,4.872989,6.123034,5.220588,4.872989,4.872989,4.872989,4.872989,14.38418,4.872989,4.872989,12.24058,4.872989,4.872989,6.379936,4.872989,7.587435,4.872989,4.872989,6.588916,4.872989,4.872989,4.984068,5.373435,5.180529,4.872989,5.641377,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,6.566792,5.686061,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,4.872989,5.650871,5.746247,4.872989,4.872989,5.414394,6.134852,6.537243,6.439907,4.872989,1
